osm_id,name,place,population,municipality,state,country,dist_to_corridor_km
9140895918,Ejido León García,hamlet,,,,,4.586334723518212
9856945330,Fraccionamiento Villas del Sol,neighbourhood,,,,,1.2250223444704567
9856945378,Fraccionamiento Hacienda de los Morales,neighbourhood,,,,,0.4134637884039364
9856945410,Fraccionamiento San Rafael,neighbourhood,,,,,0.5993856908144066
9856945566,Fraccionamiento Valle del Cactus,neighbourhood,,,,,1.0676954250597304
9856945581,Fraccionamiento Industrial San Luis,neighbourhood,,,,,3.8505337319194477
9856945590,Fraccionamiento Quintas de La Hacienda,neighbourhood,,,,,0.11834663555345623
9910617659,Fraccionamiento La Loma,neighbourhood,,,,,2.179353749213849
9910617677,Colonia Potosí Río Verde,neighbourhood,,,,,2.7629310645655734
9910617681,Colonia Santa Mónica,neighbourhood,,,,,0.7327089034964761
10012345274,Fraccionamiento Alborada,neighbourhood,,,,,0.3691249531022651
10117527041,Colonia Los Ángeles,neighbourhood,,,,,3.545818576388377
10117527043,Fraccionamiento Santa Fe,neighbourhood,,,,,0.14108570100183795
10117527045,Colonia Satélite Francisco I. Madero II,neighbourhood,,,,,2.941628352347239
10117527049,Colonia Campesina Norte,neighbourhood,,,,,4.613596152140453
10117527050,Colonia Privada Hacienda Cocoyoc,neighbourhood,,,,,0.14044642326649381
10117527053,Colonia Privada de San Lorenzo,neighbourhood,,,,,4.13641124931538
10117527056,Colonia Jardines de Oriente,neighbourhood,,,,,0.3358882105278592
10117527057,Fraccionamiento La Libertad,neighbourhood,,,,,1.2802669417858987
10117527058,Fraccionamiento Altamira,neighbourhood,,,,,3.9955490489212457
10117527059,Fraccionamiento Cielo Claro Las Mercedes,neighbourhood,,,,,3.2255419180830502
10117527060,Barrio Horizontal,neighbourhood,,,,,2.2554661394998825
10117527064,Colonia El Lavadero,neighbourhood,,,,,0.5910045871987983
10117527065,Condominios Santuario,neighbourhood,,,,,1.625182797124856
10117527066,Colonia La Libertad 2a. Sección,neighbourhood,,,,,2.693173343103241
10117527067,Fraccionamiento Nuevo Paseo,neighbourhood,,,,,2.163800137618778
10117527068,Fraccionamiento Bella Vista de Dalias,neighbourhood,,,,,2.030001872960598
10117527069,Fraccionamiento La Apostólica,neighbourhood,,,,,3.9911818636969305
10117527072,Colonia Providencia,neighbourhood,,,,,1.7302755848375093
10117527073,Colonia Prados de San Vicente 3a. Sección,neighbourhood,,,,,2.4333952106409296
10117527074,Colonia Xicoténcatl,neighbourhood,,,,,3.4163333887160214
10117527075,Colonia Prados Satélite 1a. Sección,neighbourhood,,,,,3.61609440641004
10117527078,Residencial Las Flores,neighbourhood,,,,,4.255765019526089
10117527079,Colonia Ricardo Flores Magón,neighbourhood,,,,,3.18652173222309
10117527080,Colonia Los Hornos,neighbourhood,,,,,1.6763310854705409
10117527081,Colonia Ferrocarrilera,neighbourhood,,,,,2.4485892424854594
10117527082,Colonia Panteón Españita,neighbourhood,,,,,2.3509951324882965
10117527085,Colonia Privada Agaves IV,neighbourhood,,,,,1.836647505881481
10117527087,Colonia Nuevo Foresta,neighbourhood,,,,,0.9771185193606864
10117527088,Colonia El Paseo 5a. Sección,neighbourhood,,,,,1.5751150575245485
10117527089,Condominio Florencia,neighbourhood,,,,,0.0551735854055394
10117527092,Colonia María Laura,neighbourhood,,,,,3.7968427612718383
