osm_id,name,place,dist_to_co
473373279,Infonavit el Pando I,hamlet,0.4319241475313089
473373297,Nuevo Renacimiento 2000,hamlet,0.09384824737593284
473373303,San Pablo,hamlet,0.19579507473968666
473373398,El Escolín,hamlet,0.3914865820840985
473373422,Palmas de Abajo,hamlet,4.198190485147752
473373441,Loma Bonita,hamlet,0.7787209323253323
473373474,Ojital Ciruelo,hamlet,2.476367220322889
473373494,Santa Ana,hamlet,0.16697056424974321
473373501,La Estación (Puerta 7),hamlet,0.3879255864170857
473373505,Juan Felipe,hamlet,1.0468571611685684
473373529,La Pureza,hamlet,2.5514179183827586
473373548,El Zapotal,hamlet,0.41038300676815814
473373622,La Ribera,hamlet,2.6542579641395685
473373656,Troncones y Potrerillos,hamlet,4.611581367295582
473373675,Horcones,hamlet,0.46341311385897666
473373681,Alto del Moralito,hamlet,0.04459826697824798
473373703,La Reforma,hamlet,1.9148946000542493
473373705,La Grandeza,hamlet,3.4990352275409196
473373709,Reforma Escolín,hamlet,0.4654557837545292
473373712,Cruz de los Esteros,hamlet,2.5034589726722567
473373720,Kilómetro Cuarenta y Tres,hamlet,0.881874233536552
473373724,Salmoral,hamlet,1.541371958154096
473373731,Cabo Verde,hamlet,3.3295432894639165
473373747,Las Cañas de Abajo,hamlet,0.48886265969689763
473373874,Colonia el Trébol,hamlet,0.7004978585015615
473373888,Cerro Dulce,hamlet,0.5575298801795024
473373903,El Cedro,hamlet,1.4048674950571798
473373944,Rancho Nuevo,hamlet,1.1593004744107231
473373951,Raudal Nuevo,hamlet,3.9566393914774296
473373954,El Arenal,hamlet,0.8952847823877303
473374097,El Crucero (Estación Pedernales),hamlet,2.948830328220021
473374118,Real del Oro,hamlet,2.4774253778948236
473374125,Kilómetro Treinta y Tres (Paso Real),hamlet,4.1553055592631205
473374129,Vara Alta,hamlet,4.127511536957894
473374141,Galeana,hamlet,4.742698151285471
473374171,La Laja,hamlet,2.3917475269770496
473374176,Monte Gordo,hamlet,0.08662881582773037
473374241,Piedra Labrada,hamlet,4.8027148831864
473374265,Paso de Doña Juana,hamlet,2.9085017433027702
473374283,Jardín Viejo,hamlet,2.8023869870979445
473374302,Cervantes,hamlet,0.4355142009471629
473374317,Ojital Santa María,hamlet,4.325898116419498
473374328,La Concha,hamlet,2.332922468971324
473374346,El Pando,hamlet,1.5388788846771242
473374347,Ignacio Muñoz (Zapotal),hamlet,2.150332218420841
473374353,El Palmar,hamlet,1.2765844627082819
473374385,Colonia Miguel Hidalgo,hamlet,0.11885673807127045
473374415,J. Guadalupe Rodríguez (Despoblado),hamlet,3.0387062746988502
473374466,General A. Tejeda y su A. Graciano Sánchez,hamlet,0.6963606233890484
473374468,La Tortuga,hamlet,0.8616998940420174
473374480,Barra de Palmas,hamlet,0.43055399180143067
473374498,La Vigueta,hamlet,0.07678677217482978
473374517,El Viejón Nuevo,hamlet,0.2464812050422407
473374647,Citlaltépetl,hamlet,1.1744716480607247
473374658,Santa Cruz,hamlet,3.297096872689471
473374688,Loma de San Rafael,hamlet,4.686116867292617
473374703,Totomoxtle,hamlet,0.06663032117933397
473374737,Unión y Progreso,hamlet,4.015314910913417
473374768,La Loma,hamlet,3.76898487933442
473374797,Yucatán,hamlet,1.5493797078531808
473374821,El Chalahuite,hamlet,1.0706882097583483
473374824,La Esperanza Nueva,hamlet,1.215365334401915
473374835,Potrerillos,hamlet,0.21905805649653212
473374866,Llano de Bustos,hamlet,1.1806640313610224
473374882,Playa Oriente,hamlet,0.08938429457180816
473374885,Ojital Viejo,hamlet,3.5680257654103715
473374890,El Hatillo,hamlet,3.4271639454007063
473374913,Cedral,hamlet,3.36647590049568
473374916,El Guayabo,hamlet,1.039413916881159
473374921,Ignacio Zaragoza,hamlet,0.09401505858548453
473374975,La Granadilla,hamlet,2.2924879494085633
473375003,Zanja del Bote,hamlet,0.3851147631751379
473375028,San Luciano,hamlet,2.9080861378338847
473375093,Las Chacas,hamlet,3.9397586234445843
473375099,Palmarillo,hamlet,2.9386698060867884
473375123,Otatal,hamlet,1.3189754194879952
473375151,Unidad Socialista,hamlet,2.0296471237695495
